date,datatype,station,attributes,value
"2020-12-31T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-01-01T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2021-01-02T00:00:00","TAVG","GHCND:ASN00066037","HS","199"
"2021-01-03T00:00:00","TAVG","GHCND:ASN00066037","HS","229"
"2021-01-04T00:00:00","TAVG","GHCND:ASN00066037","HS","227"
"2021-01-05T00:00:00","TAVG","GHCND:ASN00066037","HS","228"
"2021-01-06T00:00:00","TAVG","GHCND:ASN00066037","HS","212"
"2021-01-07T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2021-01-08T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-01-09T00:00:00","TAVG","GHCND:ASN00066037","HS","218"
"2021-01-10T00:00:00","TAVG","GHCND:ASN00066037","HS","237"
"2021-01-11T00:00:00","TAVG","GHCND:ASN00066037","HS","247"
"2021-01-12T00:00:00","TAVG","GHCND:ASN00066037","HS","256"
"2021-01-13T00:00:00","TAVG","GHCND:ASN00066037","HS","256"
"2021-01-14T00:00:00","TAVG","GHCND:ASN00066037","HS","245"
"2021-01-15T00:00:00","TAVG","GHCND:ASN00066037","HS","232"
"2021-01-16T00:00:00","TAVG","GHCND:ASN00066037","HS","212"
"2021-01-17T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2021-01-18T00:00:00","TAVG","GHCND:ASN00066037","HS","251"
"2021-01-19T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2021-01-20T00:00:00","TAVG","GHCND:ASN00066037","HS","197"
"2021-01-21T00:00:00","TAVG","GHCND:ASN00066037","HS","235"
"2021-01-22T00:00:00","TAVG","GHCND:ASN00066037","HS","272"
"2021-01-23T00:00:00","TAVG","GHCND:ASN00066037","HS","263"
"2021-01-24T00:00:00","TAVG","GHCND:ASN00066037","HS","282"
"2021-01-25T00:00:00","TAVG","GHCND:ASN00066037","HS","269"
"2021-01-26T00:00:00","TAVG","GHCND:ASN00066037","HS","283"
"2021-01-27T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2021-01-28T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-01-29T00:00:00","TAVG","GHCND:ASN00066037","HS","214"
"2021-01-30T00:00:00","TAVG","GHCND:ASN00066037","HS","246"
"2021-01-31T00:00:00","TAVG","GHCND:ASN00066037","HS","220"
"2021-02-01T00:00:00","TAVG","GHCND:ASN00066037","HS","222"
"2021-02-02T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-02-03T00:00:00","TAVG","GHCND:ASN00066037","HS","216"
"2021-02-04T00:00:00","TAVG","GHCND:ASN00066037","HS","250"
"2021-02-05T00:00:00","TAVG","GHCND:ASN00066037","HS","251"
"2021-02-06T00:00:00","TAVG","GHCND:ASN00066037","HS","231"
"2021-02-07T00:00:00","TAVG","GHCND:ASN00066037","HS","226"
"2021-02-08T00:00:00","TAVG","GHCND:ASN00066037","HS","211"
"2021-02-09T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2021-02-10T00:00:00","TAVG","GHCND:ASN00066037","HS","229"
"2021-02-13T00:00:00","TAVG","GHCND:ASN00066037","HS","195"
"2021-02-14T00:00:00","TAVG","GHCND:ASN00066037","HS","212"
"2021-02-15T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-02-16T00:00:00","TAVG","GHCND:ASN00066037","HS","219"
"2021-02-17T00:00:00","TAVG","GHCND:ASN00066037","HS","221"
"2021-02-18T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2021-02-19T00:00:00","TAVG","GHCND:ASN00066037","HS","253"
"2021-02-21T00:00:00","TAVG","GHCND:ASN00066037","HS","223"
"2021-02-22T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2021-02-23T00:00:00","TAVG","GHCND:ASN00066037","HS","190"
"2021-02-24T00:00:00","TAVG","GHCND:ASN00066037","HS","198"
"2021-02-25T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2021-02-26T00:00:00","TAVG","GHCND:ASN00066037","HS","225"
"2021-02-27T00:00:00","TAVG","GHCND:ASN00066037","HS","219"
"2021-02-28T00:00:00","TAVG","GHCND:ASN00066037","HS","235"
"2021-03-01T00:00:00","TAVG","GHCND:ASN00066037","HS","249"
"2021-03-02T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2021-03-03T00:00:00","TAVG","GHCND:ASN00066037","HS","197"
"2021-03-04T00:00:00","TAVG","GHCND:ASN00066037","HS","232"
"2021-03-05T00:00:00","TAVG","GHCND:ASN00066037","HS","205"
"2021-03-06T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2021-03-07T00:00:00","TAVG","GHCND:ASN00066037","HS","232"
"2021-03-08T00:00:00","TAVG","GHCND:ASN00066037","HS","252"
"2021-03-09T00:00:00","TAVG","GHCND:ASN00066037","HS","232"
"2021-03-10T00:00:00","TAVG","GHCND:ASN00066037","HS","231"
"2021-03-11T00:00:00","TAVG","GHCND:ASN00066037","HS","241"
"2021-03-12T00:00:00","TAVG","GHCND:ASN00066037","HS","233"
"2021-03-13T00:00:00","TAVG","GHCND:ASN00066037","HS","255"
"2021-03-14T00:00:00","TAVG","GHCND:ASN00066037","HS","166"
"2021-03-15T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2021-03-16T00:00:00","TAVG","GHCND:ASN00066037","HS","200"
"2021-03-17T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2021-03-18T00:00:00","TAVG","GHCND:ASN00066037","HS","205"
"2021-03-19T00:00:00","TAVG","GHCND:ASN00066037","HS","217"
"2021-03-20T00:00:00","TAVG","GHCND:ASN00066037","HS","208"
"2021-03-21T00:00:00","TAVG","GHCND:ASN00066037","HS","198"
"2021-03-22T00:00:00","TAVG","GHCND:ASN00066037","HS","191"
"2021-03-23T00:00:00","TAVG","GHCND:ASN00066037","HS","197"
"2021-03-24T00:00:00","TAVG","GHCND:ASN00066037","HS","241"
"2021-03-25T00:00:00","TAVG","GHCND:ASN00066037","HS","218"
"2021-03-26T00:00:00","TAVG","GHCND:ASN00066037","HS","205"
"2021-03-27T00:00:00","TAVG","GHCND:ASN00066037","HS","222"
"2021-03-28T00:00:00","TAVG","GHCND:ASN00066037","HS","204"
"2021-03-29T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2021-03-30T00:00:00","TAVG","GHCND:ASN00066037","HS","181"
"2021-03-31T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2021-04-01T00:00:00","TAVG","GHCND:ASN00066037","HS","204"
"2021-04-02T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2021-04-03T00:00:00","TAVG","GHCND:ASN00066037","HS","221"
"2021-04-04T00:00:00","TAVG","GHCND:ASN00066037","HS","235"
"2021-04-05T00:00:00","TAVG","GHCND:ASN00066037","HS","226"
"2021-04-06T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2021-04-07T00:00:00","TAVG","GHCND:ASN00066037","HS","218"
"2021-04-08T00:00:00","TAVG","GHCND:ASN00066037","HS","214"
"2021-04-09T00:00:00","TAVG","GHCND:ASN00066037","HS","223"
"2021-04-10T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2021-04-11T00:00:00","TAVG","GHCND:ASN00066037","HS","144"
"2021-04-12T00:00:00","TAVG","GHCND:ASN00066037","HS","150"
"2021-04-13T00:00:00","TAVG","GHCND:ASN00066037","HS","182"
"2021-04-14T00:00:00","TAVG","GHCND:ASN00066037","HS","220"
"2021-04-15T00:00:00","TAVG","GHCND:ASN00066037","HS","208"
"2021-04-16T00:00:00","TAVG","GHCND:ASN00066037","HS","177"
"2021-04-17T00:00:00","TAVG","GHCND:ASN00066037","HS","159"
"2021-04-18T00:00:00","TAVG","GHCND:ASN00066037","HS","168"
"2021-04-19T00:00:00","TAVG","GHCND:ASN00066037","HS","182"
"2021-04-20T00:00:00","TAVG","GHCND:ASN00066037","HS","192"
"2021-04-21T00:00:00","TAVG","GHCND:ASN00066037","HS","155"
"2021-04-22T00:00:00","TAVG","GHCND:ASN00066037","HS","149"
"2021-04-23T00:00:00","TAVG","GHCND:ASN00066037","HS","160"
"2021-04-24T00:00:00","TAVG","GHCND:ASN00066037","HS","172"
"2021-04-25T00:00:00","TAVG","GHCND:ASN00066037","HS","167"
"2021-04-26T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2021-04-27T00:00:00","TAVG","GHCND:ASN00066037","HS","184"
"2021-04-28T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2021-04-29T00:00:00","TAVG","GHCND:ASN00066037","HS","177"
"2021-04-30T00:00:00","TAVG","GHCND:ASN00066037","HS","184"
"2021-05-01T00:00:00","TAVG","GHCND:ASN00066037","HS","190"
"2021-05-02T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2021-05-03T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2021-05-04T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2021-05-05T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2021-05-06T00:00:00","TAVG","GHCND:ASN00066037","HS","198"
"2021-05-07T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2021-05-08T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2021-05-09T00:00:00","TAVG","GHCND:ASN00066037","HS","178"
"2021-05-10T00:00:00","TAVG","GHCND:ASN00066037","HS","195"
"2021-05-11T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2021-05-12T00:00:00","TAVG","GHCND:ASN00066037","HS","175"
"2021-05-13T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2021-05-14T00:00:00","TAVG","GHCND:ASN00066037","HS","152"
"2021-05-15T00:00:00","TAVG","GHCND:ASN00066037","HS","126"
"2021-05-16T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2021-05-17T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2021-05-18T00:00:00","TAVG","GHCND:ASN00066037","HS","143"
"2021-05-19T00:00:00","TAVG","GHCND:ASN00066037","HS","147"
"2021-05-20T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2021-05-21T00:00:00","TAVG","GHCND:ASN00066037","HS","135"
"2021-05-22T00:00:00","TAVG","GHCND:ASN00066037","HS","147"
"2021-05-23T00:00:00","TAVG","GHCND:ASN00066037","HS","161"
"2021-05-24T00:00:00","TAVG","GHCND:ASN00066037","HS","164"
"2021-05-25T00:00:00","TAVG","GHCND:ASN00066037","HS","182"
"2021-05-26T00:00:00","TAVG","GHCND:ASN00066037","HS","160"
"2021-05-27T00:00:00","TAVG","GHCND:ASN00066037","HS","143"
"2021-05-28T00:00:00","TAVG","GHCND:ASN00066037","HS","127"
"2021-05-29T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2021-05-30T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2021-05-31T00:00:00","TAVG","GHCND:ASN00066037","HS","131"
"2021-06-01T00:00:00","TAVG","GHCND:ASN00066037","HS","144"
"2021-06-02T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2021-06-03T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2021-06-04T00:00:00","TAVG","GHCND:ASN00066037","HS","146"
"2021-06-05T00:00:00","TAVG","GHCND:ASN00066037","HS","127"
"2021-06-06T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2021-06-07T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2021-06-08T00:00:00","TAVG","GHCND:ASN00066037","HS","145"
"2021-06-09T00:00:00","TAVG","GHCND:ASN00066037","HS","111"
"2021-06-10T00:00:00","TAVG","GHCND:ASN00066037","HS","82"
"2021-06-11T00:00:00","TAVG","GHCND:ASN00066037","HS","124"
"2021-06-12T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2021-06-13T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2021-06-14T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2021-06-15T00:00:00","TAVG","GHCND:ASN00066037","HS","132"
"2021-06-16T00:00:00","TAVG","GHCND:ASN00066037","HS","146"
"2021-06-17T00:00:00","TAVG","GHCND:ASN00066037","HS","134"
"2021-06-18T00:00:00","TAVG","GHCND:ASN00066037","HS","143"
"2021-06-19T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2021-06-20T00:00:00","TAVG","GHCND:ASN00066037","HS","127"
"2021-06-21T00:00:00","TAVG","GHCND:ASN00066037","HS","124"
"2021-06-22T00:00:00","TAVG","GHCND:ASN00066037","HS","132"
"2021-06-23T00:00:00","TAVG","GHCND:ASN00066037","HS","166"
"2021-06-24T00:00:00","TAVG","GHCND:ASN00066037","HS","172"
"2021-06-25T00:00:00","TAVG","GHCND:ASN00066037","HS","149"
"2021-06-26T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2021-06-27T00:00:00","TAVG","GHCND:ASN00066037","HS","126"
"2021-06-28T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2021-06-29T00:00:00","TAVG","GHCND:ASN00066037","HS","134"
"2021-06-30T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2021-07-01T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2021-07-02T00:00:00","TAVG","GHCND:ASN00066037","HS","138"
"2021-07-03T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2021-07-04T00:00:00","TAVG","GHCND:ASN00066037","HS","109"
"2021-07-05T00:00:00","TAVG","GHCND:ASN00066037","HS","112"
"2021-07-06T00:00:00","TAVG","GHCND:ASN00066037","HS","105"
"2021-07-07T00:00:00","TAVG","GHCND:ASN00066037","HS","107"
"2021-07-08T00:00:00","TAVG","GHCND:ASN00066037","HS","123"
"2021-07-09T00:00:00","TAVG","GHCND:ASN00066037","HS","123"
"2021-07-10T00:00:00","TAVG","GHCND:ASN00066037","HS","122"
"2021-07-11T00:00:00","TAVG","GHCND:ASN00066037","HS","116"
"2021-07-12T00:00:00","TAVG","GHCND:ASN00066037","HS","130"
"2021-07-13T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2021-07-14T00:00:00","TAVG","GHCND:ASN00066037","HS","147"
"2021-07-15T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2021-07-16T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2021-07-17T00:00:00","TAVG","GHCND:ASN00066037","HS","124"
"2021-07-18T00:00:00","TAVG","GHCND:ASN00066037","HS","126"
"2021-07-19T00:00:00","TAVG","GHCND:ASN00066037","HS","116"
"2021-07-20T00:00:00","TAVG","GHCND:ASN00066037","HS","128"
"2021-07-21T00:00:00","TAVG","GHCND:ASN00066037","HS","103"
"2021-07-22T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2021-07-23T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2021-07-24T00:00:00","TAVG","GHCND:ASN00066037","HS","139"
"2021-07-25T00:00:00","TAVG","GHCND:ASN00066037","HS","122"
"2021-07-26T00:00:00","TAVG","GHCND:ASN00066037","HS","152"
"2021-07-27T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2021-07-28T00:00:00","TAVG","GHCND:ASN00066037","HS","172"
"2021-07-29T00:00:00","TAVG","GHCND:ASN00066037","HS","121"
"2021-07-30T00:00:00","TAVG","GHCND:ASN00066037","HS","127"
"2021-07-31T00:00:00","TAVG","GHCND:ASN00066037","HS","185"
"2021-08-01T00:00:00","TAVG","GHCND:ASN00066037","HS","149"
"2021-08-02T00:00:00","TAVG","GHCND:ASN00066037","HS","157"
"2021-08-03T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2021-08-04T00:00:00","TAVG","GHCND:ASN00066037","HS","124"
"2021-08-05T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2021-08-06T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2021-08-07T00:00:00","TAVG","GHCND:ASN00066037","HS","138"
"2021-08-08T00:00:00","TAVG","GHCND:ASN00066037","HS","128"
"2021-08-09T00:00:00","TAVG","GHCND:ASN00066037","HS","144"
"2021-08-10T00:00:00","TAVG","GHCND:ASN00066037","HS","173"
"2021-08-11T00:00:00","TAVG","GHCND:ASN00066037","HS","195"
"2021-08-12T00:00:00","TAVG","GHCND:ASN00066037","HS","139"
"2021-08-13T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2021-08-14T00:00:00","TAVG","GHCND:ASN00066037","HS","139"
"2021-08-15T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2021-08-16T00:00:00","TAVG","GHCND:ASN00066037","HS","158"
"2021-08-17T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2021-08-18T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2021-08-19T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2021-08-20T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2021-08-21T00:00:00","TAVG","GHCND:ASN00066037","HS","162"
"2021-08-22T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2021-08-23T00:00:00","TAVG","GHCND:ASN00066037","HS","179"
"2021-08-24T00:00:00","TAVG","GHCND:ASN00066037","HS","94"
"2021-08-25T00:00:00","TAVG","GHCND:ASN00066037","HS","124"
"2021-08-26T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2021-08-27T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2021-08-28T00:00:00","TAVG","GHCND:ASN00066037","HS","128"
"2021-08-29T00:00:00","TAVG","GHCND:ASN00066037","HS","128"
"2021-08-30T00:00:00","TAVG","GHCND:ASN00066037","HS","140"
"2021-08-31T00:00:00","TAVG","GHCND:ASN00066037","HS","159"
"2021-09-01T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2021-09-02T00:00:00","TAVG","GHCND:ASN00066037","HS","185"
"2021-09-03T00:00:00","TAVG","GHCND:ASN00066037","HS","191"
"2021-09-04T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2021-09-05T00:00:00","TAVG","GHCND:ASN00066037","HS","132"
"2021-09-06T00:00:00","TAVG","GHCND:ASN00066037","HS","128"
"2021-09-07T00:00:00","TAVG","GHCND:ASN00066037","HS","163"
"2021-09-08T00:00:00","TAVG","GHCND:ASN00066037","HS","162"
"2021-09-09T00:00:00","TAVG","GHCND:ASN00066037","HS","210"
"2021-09-10T00:00:00","TAVG","GHCND:ASN00066037","HS","168"
"2021-09-11T00:00:00","TAVG","GHCND:ASN00066037","HS","233"
"2021-09-12T00:00:00","TAVG","GHCND:ASN00066037","HS","210"
"2021-09-13T00:00:00","TAVG","GHCND:ASN00066037","HS","128"
"2021-09-14T00:00:00","TAVG","GHCND:ASN00066037","HS","119"
"2021-09-15T00:00:00","TAVG","GHCND:ASN00066037","HS","127"
"2021-09-16T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2021-09-17T00:00:00","TAVG","GHCND:ASN00066037","HS","182"
"2021-09-18T00:00:00","TAVG","GHCND:ASN00066037","HS","171"
"2021-09-19T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2021-09-20T00:00:00","TAVG","GHCND:ASN00066037","HS","173"
"2021-09-21T00:00:00","TAVG","GHCND:ASN00066037","HS","127"
"2021-09-22T00:00:00","TAVG","GHCND:ASN00066037","HS","140"
"2021-09-23T00:00:00","TAVG","GHCND:ASN00066037","HS","195"
"2021-09-24T00:00:00","TAVG","GHCND:ASN00066037","HS","211"
"2021-09-25T00:00:00","TAVG","GHCND:ASN00066037","HS","147"
"2021-09-26T00:00:00","TAVG","GHCND:ASN00066037","HS","132"
"2021-09-27T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2021-09-28T00:00:00","TAVG","GHCND:ASN00066037","HS","181"
"2021-09-29T00:00:00","TAVG","GHCND:ASN00066037","HS","179"
"2021-09-30T00:00:00","TAVG","GHCND:ASN00066037","HS","192"
"2021-10-01T00:00:00","TAVG","GHCND:ASN00066037","HS","168"
"2021-10-02T00:00:00","TAVG","GHCND:ASN00066037","HS","172"
"2021-10-03T00:00:00","TAVG","GHCND:ASN00066037","HS","201"
"2021-10-04T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-10-05T00:00:00","TAVG","GHCND:ASN00066037","HS","171"
"2021-10-06T00:00:00","TAVG","GHCND:ASN00066037","HS","179"
"2021-10-07T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2021-10-08T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2021-10-09T00:00:00","TAVG","GHCND:ASN00066037","HS","220"
"2021-10-10T00:00:00","TAVG","GHCND:ASN00066037","HS","154"
"2021-10-11T00:00:00","TAVG","GHCND:ASN00066037","HS","146"
"2021-10-12T00:00:00","TAVG","GHCND:ASN00066037","HS","159"
"2021-10-13T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2021-10-14T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2021-10-15T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2021-10-16T00:00:00","TAVG","GHCND:ASN00066037","HS","172"
"2021-10-17T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2021-10-18T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2021-10-19T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2021-10-20T00:00:00","TAVG","GHCND:ASN00066037","HS","180"
"2021-10-21T00:00:00","TAVG","GHCND:ASN00066037","HS","192"
"2021-10-22T00:00:00","TAVG","GHCND:ASN00066037","HS","199"
"2021-10-23T00:00:00","TAVG","GHCND:ASN00066037","HS","214"
"2021-10-24T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2021-10-25T00:00:00","TAVG","GHCND:ASN00066037","HS","172"
"2021-10-26T00:00:00","TAVG","GHCND:ASN00066037","HS","181"
"2021-10-27T00:00:00","TAVG","GHCND:ASN00066037","HS","205"
"2021-10-28T00:00:00","TAVG","GHCND:ASN00066037","HS","247"
"2021-10-29T00:00:00","TAVG","GHCND:ASN00066037","HS","237"
"2021-10-30T00:00:00","TAVG","GHCND:ASN00066037","HS","158"
"2021-10-31T00:00:00","TAVG","GHCND:ASN00066037","HS","173"
"2021-11-01T00:00:00","TAVG","GHCND:ASN00066037","HS","204"
"2021-11-02T00:00:00","TAVG","GHCND:ASN00066037","HS","213"
"2021-11-03T00:00:00","TAVG","GHCND:ASN00066037","HS","213"
"2021-11-04T00:00:00","TAVG","GHCND:ASN00066037","HS","186"
"2021-11-05T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2021-11-06T00:00:00","TAVG","GHCND:ASN00066037","HS","213"
"2021-11-07T00:00:00","TAVG","GHCND:ASN00066037","HS","198"
"2021-11-08T00:00:00","TAVG","GHCND:ASN00066037","HS","194"
"2021-11-09T00:00:00","TAVG","GHCND:ASN00066037","HS","208"
"2021-11-10T00:00:00","TAVG","GHCND:ASN00066037","HS","196"
"2021-11-11T00:00:00","TAVG","GHCND:ASN00066037","HS","159"
"2021-11-12T00:00:00","TAVG","GHCND:ASN00066037","HS","173"
"2021-11-13T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2021-11-14T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2021-11-15T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2021-11-16T00:00:00","TAVG","GHCND:ASN00066037","HS","164"
"2021-11-17T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2021-11-18T00:00:00","TAVG","GHCND:ASN00066037","HS","219"
"2021-11-19T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2021-11-20T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2021-11-21T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2021-11-22T00:00:00","TAVG","GHCND:ASN00066037","HS","181"
"2021-11-23T00:00:00","TAVG","GHCND:ASN00066037","HS","194"
"2021-11-24T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2021-11-25T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-11-26T00:00:00","TAVG","GHCND:ASN00066037","HS","171"
"2021-11-24T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2021-11-25T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-11-26T00:00:00","TAVG","GHCND:ASN00066037","HS","171"
"2021-11-27T00:00:00","TAVG","GHCND:ASN00066037","HS","171"
"2021-11-28T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2021-11-29T00:00:00","TAVG","GHCND:ASN00066037","HS","195"
"2021-11-30T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2021-12-01T00:00:00","TAVG","GHCND:ASN00066037","HS","228"
"2021-12-02T00:00:00","TAVG","GHCND:ASN00066037","HS","231"
"2021-12-03T00:00:00","TAVG","GHCND:ASN00066037","HS","194"
"2021-12-04T00:00:00","TAVG","GHCND:ASN00066037","HS","186"
"2021-12-05T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2021-12-06T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2021-12-07T00:00:00","TAVG","GHCND:ASN00066037","HS","212"
"2021-12-08T00:00:00","TAVG","GHCND:ASN00066037","HS","175"
"2021-12-09T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2021-12-10T00:00:00","TAVG","GHCND:ASN00066037","HS","166"
"2021-12-11T00:00:00","TAVG","GHCND:ASN00066037","HS","178"
"2021-12-12T00:00:00","TAVG","GHCND:ASN00066037","HS","185"
"2021-12-13T00:00:00","TAVG","GHCND:ASN00066037","HS","191"
"2021-12-14T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-12-15T00:00:00","TAVG","GHCND:ASN00066037","HS","237"
"2021-12-16T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2021-12-17T00:00:00","TAVG","GHCND:ASN00066037","HS","228"
"2021-12-18T00:00:00","TAVG","GHCND:ASN00066037","HS","264"
"2021-12-19T00:00:00","TAVG","GHCND:ASN00066037","HS","264"
"2021-12-20T00:00:00","TAVG","GHCND:ASN00066037","HS","249"
"2021-12-21T00:00:00","TAVG","GHCND:ASN00066037","HS","242"
"2021-12-22T00:00:00","TAVG","GHCND:ASN00066037","HS","229"
"2021-12-23T00:00:00","TAVG","GHCND:ASN00066037","HS","229"
"2021-12-24T00:00:00","TAVG","GHCND:ASN00066037","HS","227"
"2021-12-25T00:00:00","TAVG","GHCND:ASN00066037","HS","250"
"2021-12-26T00:00:00","TAVG","GHCND:ASN00066037","HS","210"
"2021-12-27T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2021-12-28T00:00:00","TAVG","GHCND:ASN00066037","HS","180"
"2021-12-29T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2021-12-30T00:00:00","TAVG","GHCND:ASN00066037","HS","232"
"2021-12-31T00:00:00","TAVG","GHCND:ASN00066037","HS","246"
"2022-01-01T00:00:00","TAVG","GHCND:ASN00066037","HS","245"
"2022-01-02T00:00:00","TAVG","GHCND:ASN00066037","HS","252"
"2022-01-03T00:00:00","TAVG","GHCND:ASN00066037","HS","243"
"2022-01-04T00:00:00","TAVG","GHCND:ASN00066037","HS","240"
"2022-01-05T00:00:00","TAVG","GHCND:ASN00066037","HS","236"
"2022-01-06T00:00:00","TAVG","GHCND:ASN00066037","HS","248"
"2022-01-07T00:00:00","TAVG","GHCND:ASN00066037","HS","235"
"2022-01-08T00:00:00","TAVG","GHCND:ASN00066037","HS","239"
"2022-01-09T00:00:00","TAVG","GHCND:ASN00066037","HS","230"
"2022-01-10T00:00:00","TAVG","GHCND:ASN00066037","HS","253"
"2022-01-11T00:00:00","TAVG","GHCND:ASN00066037","HS","244"
"2022-01-12T00:00:00","TAVG","GHCND:ASN00066037","HS","218"
